,variable,value
29390,Item_Count,74327
29391,Item_Count,7113
29392,Item_Count,7381
29393,Item_Count,133507
29394,Item_Count,27
29395,Item_Count,220646
29396,Item_Count,130696
29397,Item_Count,65832
29398,Item_Count,36791
29399,Item_Count,172879
29400,Item_Count,68008
29401,Item_Count,5575
29402,Item_Count,36472
29403,Item_Count,21857
29404,Item_Count,2356
29405,Item_Count,12138
29406,Item_Count,11571
29407,Item_Count,12512
29408,Item_Count,896
29409,Item_Count,191092
29410,Item_Count,3668
29411,Item_Count,71456
29412,Item_Count,183843
29413,Item_Count,13805
29414,Item_Count,2731
29415,Item_Count,22
29416,Item_Count,23119
29417,Item_Count,34751
29418,Item_Count,9087
29419,Item_Count,48882
29420,Item_Count,4
29421,Item_Count,5402
29422,Item_Count,2042
29423,Item_Count,1218
29424,Item_Count,10089
29425,Item_Count,8003
29426,Item_Count,32014
29427,Item_Count,43165
29428,Item_Count,12562
29429,Item_Count,11397
29430,Item_Count,7704
29431,Item_Count,2348
29432,Item_Count,36264
29433,Item_Count,32213
29434,Item_Count,13221
29435,Item_Count,7249
29436,Item_Count,24741
29437,Item_Count,353596
29438,Item_Count,98255
29439,Item_Count,22555
29440,Item_Count,9089
29441,Item_Count,59298
29442,Item_Count,9482
29443,Item_Count,265
29444,Item_Count,1709
29445,Item_Count,10972
29446,Item_Count,555
29447,Item_Count,2145
29448,Item_Count,4910
29449,Item_Count,3049
29450,Item_Count,276
29451,Item_Count,303
29452,Item_Count,235598
29453,Item_Count,28678
29454,Item_Count,25358
29455,Item_Count,3720
29456,Item_Count,804
29457,Item_Count,20
29458,Item_Count,8979
29459,Item_Count,12350
29460,Item_Count,661
29461,Item_Count,7446
29462,Item_Count,2832
29463,Item_Count,6977
29464,Item_Count,22591
29465,Item_Count,777
29466,Item_Count,51527
29467,Item_Count,56035
29468,Item_Count,530307
29469,Item_Count,45072
29470,Item_Count,31402
29471,Item_Count,66117
29472,Item_Count,28933
29473,Item_Count,53158
29474,Item_Count,175451
29475,Item_Count,37648
29476,Item_Count,36481
29477,Item_Count,92948
29478,Item_Count,8
29479,Item_Count,184499
29480,Item_Count,664966
29481,Item_Count,58553
29482,Item_Count,89893
29483,Item_Count,16733
29484,Item_Count,74510
29485,Item_Count,6954
29486,Item_Count,99951
29487,Item_Count,6991
29488,Item_Count,5570
29489,Item_Count,16081
29490,Item_Count,10162
29491,Item_Count,12544
29492,Item_Count,7919
29493,Item_Count,1162
29494,Item_Count,76795
29495,Item_Count,121173
29496,Item_Count,147868
29497,Item_Count,24627
29498,Item_Count,8028
29499,Item_Count,124
29500,Item_Count,107671
29501,Item_Count,53224
29502,Item_Count,5602
29503,Item_Count,67192
29504,Item_Count,917
29505,Item_Count,1280
29506,Item_Count,2141
29507,Item_Count,3
29508,Item_Count,5414
29509,Item_Count,10222
29510,Item_Count,14126
29511,Item_Count,1939
29512,Item_Count,487
29513,Item_Count,692
29514,Item_Count,1074
29515,Item_Count,1579
29516,Item_Count,5585
29517,Item_Count,787
29518,Item_Count,519
29519,Item_Count,26025
29520,Item_Count,13
29521,Item_Count,16884
29522,Item_Count,6163
29523,Item_Count,12169
29524,Item_Count,7715
29525,Item_Count,9286
29526,Item_Count,6518
29527,Item_Count,612
29528,Item_Count,8896
29529,Item_Count,5417
29530,Item_Count,2789
29531,Item_Count,423
29532,Item_Count,6316
29533,Item_Count,887
29534,Item_Count,92
29535,Item_Count,136
29536,Item_Count,24269
29537,Item_Count,10284
29538,Item_Count,21614
29539,Item_Count,3015
29540,Item_Count,345
29541,Item_Count,3
29542,Item_Count,8230
29543,Item_Count,2996
29544,Item_Count,582
29545,Item_Count,5946
29546,Item_Count,225
29547,Item_Count,3870
29548,Item_Count,9207
29549,Item_Count,5237
29550,Item_Count,4
29551,Item_Count,18235
29552,Item_Count,31811
29553,Item_Count,79457
29554,Item_Count,13410
29555,Item_Count,8009
29556,Item_Count,7059
29557,Item_Count,357
29558,Item_Count,2394
29559,Item_Count,8336
29560,Item_Count,2651
29561,Item_Count,953
29562,Item_Count,1989
29563,Item_Count,82496
29564,Item_Count,8547
29565,Item_Count,28668
29566,Item_Count,22299
29567,Item_Count,35776
29568,Item_Count,14357
29569,Item_Count,630
29570,Item_Count,24325
29571,Item_Count,27
29572,Item_Count,1443
29573,Item_Count,9419
29574,Item_Count,21
29575,Item_Count,11458
29576,Item_Count,1011
29577,Item_Count,2493
29578,Item_Count,55566
29579,Item_Count,10644
29580,Item_Count,2435
29581,Item_Count,2262
29582,Item_Count,2872
29583,Item_Count,109
29584,Item_Count,25772
29585,Item_Count,11620
29586,Item_Count,417
29587,Item_Count,1082
29588,Item_Count,11079
29589,Item_Count,20323
29590,Item_Count,59251
29591,Item_Count,9233
29592,Item_Count,97
29593,Item_Count,53311
29594,Item_Count,100618
29595,Item_Count,16003
29596,Item_Count,12218
29597,Item_Count,20259
29598,Item_Count,10460
29599,Item_Count,33528
29600,Item_Count,57401
29601,Item_Count,7883
29602,Item_Count,7033
29603,Item_Count,49660
29604,Item_Count,177
29605,Item_Count,112308
29606,Item_Count,49822
29607,Item_Count,34698
29608,Item_Count,8111
29609,Item_Count,102990
29610,Item_Count,21299
29611,Item_Count,3446
29612,Item_Count,52227
29613,Item_Count,3215
29614,Item_Count,1599
29615,Item_Count,20938
29616,Item_Count,27758
29617,Item_Count,139414
29618,Item_Count,7537
29619,Item_Count,17404
29620,Item_Count,781
29621,Item_Count,72785
29622,Item_Count,56098
29623,Item_Count,12723
29624,Item_Count,3116
29625,Item_Count,22
29626,Item_Count,16391
29627,Item_Count,36712
29628,Item_Count,3013
29629,Item_Count,20953
29630,Item_Count,7850
29631,Item_Count,3289
29632,Item_Count,4045
29633,Item_Count,1
29634,Item_Count,15266
29635,Item_Count,26912
29636,Item_Count,63484
29637,Item_Count,12186
29638,Item_Count,7090
29639,Item_Count,6421
29640,Item_Count,300
29641,Item_Count,2705
29642,Item_Count,8128
29643,Item_Count,2352
29644,Item_Count,950
29645,Item_Count,1564
29646,Item_Count,78225
29647,Item_Count,31373
29648,Item_Count,7129
29649,Item_Count,30170
29650,Item_Count,29097
29651,Item_Count,13173
29652,Item_Count,249
29653,Item_Count,21505
29654,Item_Count,9
29655,Item_Count,1326
29656,Item_Count,10498
29657,Item_Count,10407
29658,Item_Count,897
29659,Item_Count,2099
29660,Item_Count,21
29661,Item_Count,51286
29662,Item_Count,9989
29663,Item_Count,2179
29664,Item_Count,1836
29665,Item_Count,2754
29666,Item_Count,76
29667,Item_Count,27194
29668,Item_Count,11607
29669,Item_Count,407
29670,Item_Count,1042
29671,Item_Count,9434
29672,Item_Count,17182
29673,Item_Count,7539
29674,Item_Count,118
29675,Item_Count,45662
29676,Item_Count,50403
29677,Item_Count,87979
29678,Item_Count,13406
29679,Item_Count,14471
29680,Item_Count,18155
29681,Item_Count,9344
29682,Item_Count,28812
29683,Item_Count,53851
29684,Item_Count,7020
29685,Item_Count,5779
29686,Item_Count,43131
29687,Item_Count,133
29688,Item_Count,104553
29689,Item_Count,42796
29690,Item_Count,30113
29691,Item_Count,3090
29692,Item_Count,7147
29693,Item_Count,103631
29694,Item_Count,20334
29695,Item_Count,45940
29696,Item_Count,3048
29697,Item_Count,1413
29698,Item_Count,19749
29699,Item_Count,24735
29700,Item_Count,6995
29701,Item_Count,14307
29702,Item_Count,703
29703,Item_Count,122067
29704,Item_Count,70274
29705,Item_Count,51592
29706,Item_Count,12806
29707,Item_Count,3073
29708,Item_Count,19
29709,Item_Count,14991
29710,Item_Count,33509
29711,Item_Count,2691
29712,Item_Count,19270
29713,Item_Count,998
29714,Item_Count,7984
29715,Item_Count,22490
29716,Item_Count,33
29717,Item_Count,16398
29718,Item_Count,31811
29719,Item_Count,102809
29720,Item_Count,26345
29721,Item_Count,12489
29722,Item_Count,21314
29723,Item_Count,16516
29724,Item_Count,34566
29725,Item_Count,73424
29726,Item_Count,6806
29727,Item_Count,6239
29728,Item_Count,126045
29729,Item_Count,7
29730,Item_Count,196460
29731,Item_Count,115095
29732,Item_Count,57591
29733,Item_Count,34522
29734,Item_Count,171494
29735,Item_Count,66998
29736,Item_Count,2361
29737,Item_Count,5539
29738,Item_Count,34469
29739,Item_Count,20172
29740,Item_Count,12082
29741,Item_Count,10927
29742,Item_Count,11389
29743,Item_Count,746
29744,Item_Count,2958
29745,Item_Count,65691
29746,Item_Count,174616
29747,Item_Count,181073
29748,Item_Count,13936
29749,Item_Count,2462
29750,Item_Count,11
29751,Item_Count,20442
29752,Item_Count,31449
29753,Item_Count,8350
29754,Item_Count,46963
29755,Item_Count,3
29756,Item_Count,4230
29757,Item_Count,1194
29758,Item_Count,704
29759,Item_Count,9892
29760,Item_Count,8162
29761,Item_Count,27257
29762,Item_Count,37122
29763,Item_Count,11165
29764,Item_Count,7393
29765,Item_Count,7002
29766,Item_Count,2050
29767,Item_Count,30519
29768,Item_Count,32302
29769,Item_Count,12847
29770,Item_Count,6500
29771,Item_Count,20489
29772,Item_Count,370429
29773,Item_Count,108377
29774,Item_Count,18220
29775,Item_Count,7911
29776,Item_Count,52595
29777,Item_Count,10334
29778,Item_Count,1910
29779,Item_Count,10457
29780,Item_Count,446
29781,Item_Count,729
29782,Item_Count,1654
29783,Item_Count,4062
29784,Item_Count,2801
29785,Item_Count,200
29786,Item_Count,226
29787,Item_Count,231412
29788,Item_Count,27240
29789,Item_Count,22277
29790,Item_Count,3637
29791,Item_Count,869
29792,Item_Count,10
29793,Item_Count,6880
29794,Item_Count,11748
29795,Item_Count,490
29796,Item_Count,7351
29797,Item_Count,3466
29798,Item_Count,8776
29799,Item_Count,18332
29800,Item_Count,857
29801,Item_Count,42944
29802,Item_Count,54104
29803,Item_Count,506966
29804,Item_Count,29498
29805,Item_Count,40620
29806,Item_Count,24258
29807,Item_Count,54860
29808,Item_Count,46360
29809,Item_Count,158808
29810,Item_Count,35848
29811,Item_Count,27072
29812,Item_Count,86458
29813,Item_Count,7
29814,Item_Count,165854
29815,Item_Count,55493
29816,Item_Count,79986
29817,Item_Count,15658
29818,Item_Count,595906
29819,Item_Count,75870
29820,Item_Count,5857
29821,Item_Count,93670
29822,Item_Count,6885
29823,Item_Count,6449
29824,Item_Count,15268
29825,Item_Count,9557
29826,Item_Count,10785
29827,Item_Count,5939
29828,Item_Count,1079
29829,Item_Count,70269
29830,Item_Count,110674
29831,Item_Count,98
29832,Item_Count,141243
29833,Item_Count,23892
29834,Item_Count,7318
29835,Item_Count,102388
29836,Item_Count,38882
29837,Item_Count,4060
29838,Item_Count,69253
29839,Item_Count,687
29840,Item_Count,1101
29841,Item_Count,1976
29842,Item_Count,2
29843,Item_Count,4892
29844,Item_Count,8844
29845,Item_Count,12974
29846,Item_Count,1691
29847,Item_Count,479
29848,Item_Count,760
29849,Item_Count,725
29850,Item_Count,1356
29851,Item_Count,5444
29852,Item_Count,728
29853,Item_Count,437
29854,Item_Count,5298
29855,Item_Count,25105
29856,Item_Count,2
29857,Item_Count,15218
29858,Item_Count,10664
29859,Item_Count,6671
29860,Item_Count,8883
29861,Item_Count,5684
29862,Item_Count,618
29863,Item_Count,7946
29864,Item_Count,2467
29865,Item_Count,703
29866,Item_Count,4525
29867,Item_Count,5104
29868,Item_Count,792
29869,Item_Count,93
29870,Item_Count,158
29871,Item_Count,22308
29872,Item_Count,9370
29873,Item_Count,20413
29874,Item_Count,2910
29875,Item_Count,305
29876,Item_Count,1
29877,Item_Count,7272
29878,Item_Count,2589
29879,Item_Count,518
29880,Item_Count,5040
29881,Item_Count,219
29882,Item_Count,1090
29883,Item_Count,8128
29884,Item_Count,24846
29885,Item_Count,27
29886,Item_Count,15054
29887,Item_Count,13076
29888,Item_Count,31123
29889,Item_Count,103442
29890,Item_Count,27700
29891,Item_Count,21358
29892,Item_Count,17300
29893,Item_Count,35205
29894,Item_Count,75926
29895,Item_Count,6953
29896,Item_Count,7405
29897,Item_Count,133264
29898,Item_Count,4
29899,Item_Count,174154
29900,Item_Count,104510
29901,Item_Count,53252
29902,Item_Count,29215
29903,Item_Count,167073
29904,Item_Count,67537
29905,Item_Count,5619
29906,Item_Count,34634
29907,Item_Count,22761
29908,Item_Count,2528
29909,Item_Count,11428
29910,Item_Count,9421
29911,Item_Count,12776
29912,Item_Count,488
29913,Item_Count,2916
29914,Item_Count,13137
29915,Item_Count,59013
29916,Item_Count,175724
29917,Item_Count,180110
29918,Item_Count,2331
29919,Item_Count,22
29920,Item_Count,21391
29921,Item_Count,31882
29922,Item_Count,8788
29923,Item_Count,48722
29924,Item_Count,3845
29925,Item_Count,1458
29926,Item_Count,809
29927,Item_Count,14301
29928,Item_Count,6774
29929,Item_Count,24995
29930,Item_Count,44288
29931,Item_Count,10547
29932,Item_Count,11315
29933,Item_Count,7306
29934,Item_Count,2173
29935,Item_Count,26314
29936,Item_Count,30207
29937,Item_Count,16991
29938,Item_Count,6385
29939,Item_Count,18836
29940,Item_Count,17753
29941,Item_Count,302462
29942,Item_Count,85086
29943,Item_Count,17224
29944,Item_Count,58437
29945,Item_Count,11866
29946,Item_Count,2037
29947,Item_Count,10766
29948,Item_Count,516
29949,Item_Count,212
29950,Item_Count,1735
29951,Item_Count,3677
29952,Item_Count,2701
29953,Item_Count,7
29954,Item_Count,187
29955,Item_Count,204668
29956,Item_Count,26573
29957,Item_Count,18473
29958,Item_Count,3720
29959,Item_Count,783
29960,Item_Count,27
29961,Item_Count,9913
29962,Item_Count,11919
29963,Item_Count,480
29964,Item_Count,7541
29965,Item_Count,2831
29966,Item_Count,6901
29967,Item_Count,19400
29968,Item_Count,790
29969,Item_Count,37961
29970,Item_Count,45088
29971,Item_Count,483874
29972,Item_Count,42573
29973,Item_Count,29100
29974,Item_Count,157930
29975,Item_Count,56976
29976,Item_Count,29689
29977,Item_Count,45623
29978,Item_Count,38767
29979,Item_Count,33793
29980,Item_Count,87778
29981,Item_Count,7
29982,Item_Count,145544
29983,Item_Count,48509
29984,Item_Count,68534
29985,Item_Count,14110
29986,Item_Count,595657
29987,Item_Count,70653
29988,Item_Count,7043
29989,Item_Count,90520
29990,Item_Count,6340
29991,Item_Count,5909
29992,Item_Count,15284
29993,Item_Count,9171
29994,Item_Count,12417
29995,Item_Count,7595
29996,Item_Count,1173
29997,Item_Count,62128
29998,Item_Count,114810
29999,Item_Count,135948
30000,Item_Count,26455
30001,Item_Count,46523
30002,Item_Count,6609
30003,Item_Count,137
30004,Item_Count,107489
30005,Item_Count,3879
30006,Item_Count,62884
30007,Item_Count,698
30008,Item_Count,1102
30009,Item_Count,2352
30010,Item_Count,9
30011,Item_Count,4849
30012,Item_Count,8460
30013,Item_Count,12457
30014,Item_Count,1736
30015,Item_Count,392
30016,Item_Count,607
30017,Item_Count,1289
30018,Item_Count,469
30019,Item_Count,1301
30020,Item_Count,6254
30021,Item_Count,768
30022,Item_Count,22331
30023,Item_Count,13901
30024,Item_Count,4696
30025,Item_Count,9329
30026,Item_Count,6391
30027,Item_Count,8294
30028,Item_Count,5711
30029,Item_Count,782
30030,Item_Count,7686
30031,Item_Count,2412
30032,Item_Count,372
30033,Item_Count,4537
30034,Item_Count,4163
30035,Item_Count,949
30036,Item_Count,53
30037,Item_Count,149
30038,Item_Count,20275
30039,Item_Count,9481
30040,Item_Count,20006
30041,Item_Count,2338
30042,Item_Count,305
30043,Item_Count,3
30044,Item_Count,7785
30045,Item_Count,2360
30046,Item_Count,527
30047,Item_Count,5360
30048,Item_Count,222
30049,Item_Count,8775
30050,Item_Count,3186
30051,Item_Count,4171
30052,Item_Count,14029
30053,Item_Count,25319
30054,Item_Count,67399
30055,Item_Count,15683
30056,Item_Count,7273
30057,Item_Count,5849
30058,Item_Count,323
30059,Item_Count,1125
30060,Item_Count,2799
30061,Item_Count,8290
30062,Item_Count,2275
30063,Item_Count,1553
30064,Item_Count,77898
30065,Item_Count,6537
30066,Item_Count,30290
30067,Item_Count,36794
30068,Item_Count,34371
30069,Item_Count,14220
30070,Item_Count,319
30071,Item_Count,20230
30072,Item_Count,19
30073,Item_Count,1189
30074,Item_Count,8952
30075,Item_Count,10761
30076,Item_Count,830
30077,Item_Count,2383
30078,Item_Count,16
30079,Item_Count,46303
30080,Item_Count,9511
30081,Item_Count,1797
30082,Item_Count,2030
30083,Item_Count,2511
30084,Item_Count,38
30085,Item_Count,29147
30086,Item_Count,10734
30087,Item_Count,361
30088,Item_Count,1120
30089,Item_Count,8571
30090,Item_Count,17490
30091,Item_Count,8266
30092,Item_Count,76
30093,Item_Count,43479
30094,Item_Count,47892
30095,Item_Count,87884
30096,Item_Count,13620
30097,Item_Count,14289
30098,Item_Count,19181
30099,Item_Count,9269
30100,Item_Count,6138
30101,Item_Count,30388
30102,Item_Count,52957
30103,Item_Count,7672
30104,Item_Count,41838
30105,Item_Count,137
30106,Item_Count,93833
30107,Item_Count,37152
30108,Item_Count,27736
30109,Item_Count,6768
30110,Item_Count,103655
30111,Item_Count,21927
30112,Item_Count,3556
30113,Item_Count,46284
30114,Item_Count,2937
30115,Item_Count,1384
30116,Item_Count,21450
30117,Item_Count,24917
30118,Item_Count,7919
30119,Item_Count,17367
30120,Item_Count,680
30121,Item_Count,117771
30122,Item_Count,69553
30123,Item_Count,48330
30124,Item_Count,12433
30125,Item_Count,2898
30126,Item_Count,17
30127,Item_Count,21004
30128,Item_Count,15256
30129,Item_Count,34633
30130,Item_Count,2370
30131,Item_Count,4393
30132,Item_Count,1100
30133,Item_Count,924
30134,Item_Count,11077
30135,Item_Count,6607
30136,Item_Count,20371
30137,Item_Count,40669
30138,Item_Count,9334
30139,Item_Count,9955
30140,Item_Count,6959
30141,Item_Count,1832
30142,Item_Count,26728
30143,Item_Count,32590
30144,Item_Count,14820
30145,Item_Count,102884
30146,Item_Count,7718
30147,Item_Count,21290
30148,Item_Count,321656
30149,Item_Count,14302
30150,Item_Count,20428
30151,Item_Count,61057
30152,Item_Count,10667
30153,Item_Count,1227
30154,Item_Count,9683
30155,Item_Count,409
30156,Item_Count,190
30157,Item_Count,1928
30158,Item_Count,4342
30159,Item_Count,3038
30160,Item_Count,30
30161,Item_Count,190
30162,Item_Count,198029
30163,Item_Count,26479
30164,Item_Count,22292
30165,Item_Count,4558
30166,Item_Count,1186
30167,Item_Count,15
30168,Item_Count,7801
30169,Item_Count,13345
30170,Item_Count,355
30171,Item_Count,8226
30172,Item_Count,2485
30173,Item_Count,7976
30174,Item_Count,19180
30175,Item_Count,791
30176,Item_Count,44787
30177,Item_Count,45152
30178,Item_Count,501949
30179,Item_Count,37245
30180,Item_Count,31702
30181,Item_Count,62332
30182,Item_Count,24416
30183,Item_Count,53584
30184,Item_Count,183467
30185,Item_Count,32661
30186,Item_Count,30416
30187,Item_Count,51781
30188,Item_Count,83153
30189,Item_Count,8
30190,Item_Count,157209
30191,Item_Count,75144
30192,Item_Count,14916
30193,Item_Count,691485
30194,Item_Count,74374
30195,Item_Count,7133
30196,Item_Count,98666
30197,Item_Count,5201
30198,Item_Count,5110
30199,Item_Count,16129
30200,Item_Count,8248
30201,Item_Count,13628
30202,Item_Count,6025
30203,Item_Count,1022
30204,Item_Count,66420
30205,Item_Count,113424
30206,Item_Count,134967
30207,Item_Count,28455
30208,Item_Count,6538
30209,Item_Count,37
30210,Item_Count,94333
30211,Item_Count,51943
30212,Item_Count,3622
30213,Item_Count,61705
30214,Item_Count,644
30215,Item_Count,1084
30216,Item_Count,1814
30217,Item_Count,4
30218,Item_Count,5100
30219,Item_Count,9108
30220,Item_Count,11617
30221,Item_Count,1696
30222,Item_Count,309
30223,Item_Count,540
